overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image
3,True,"10 12, 2010",A2TMIG9ZVHXUQ6,B00007AX0N,Coamex,"It is a fairly BIG magazine, not your normal size by any means, so it will take a lot of space. It is entertaining to some degree and has some articles that I found interesting. The thing that kept from giving it 5 stars is that in today's world and with ESPN, ESPN 2, ESPN NEWS, ESPN CLASSIC and more available in my TV, why should I keep this subscription? Almost everything in it, you will have seen already in the TV. If you like reading magazines, go ahead, as for me, I canceled the subscription because I didn't see a point in getting old news on the mail.",Hard for this mag to compete with its TV Big Brother!,1286841600,3.0,{'Format:': ' Print Magazine'},
5,True,"08 25, 2010",A2BNKCBBUAYAUT,B00007AX0N,Teresa,bought this for my boys who like to read about sports. have renewed it year after year. Great gift for any man who likes sports,magazine,1282694400,,{'Format:': ' Print Magazine'},
5,True,"09 18, 2016",A1CSW86NSG4G7T,B00007B10Y,Peggy E. Wiggin,"I love Reader's Digest and can't wait for this subscription to start.  I didn't have to wait for the first issue to come to review, as they are always great!",I love Reader's Digest and can't wait for this subscription to ...,1474156800,,{'Format:': ' Print Magazine'},
5,True,"02 4, 2010",ARAKTT5M3DDYA,B00007AX0N,JustMe,"My span actually is less than 30 seconds so I really like this magazine.  For the most part, I like my sports articles to be short and to the point, and interesting.  I don't read books on athletes, I'm really not that interested in them.  This magazine seems more like short, interesting stuff with maybe some stories going a couple pages.  I can't be in the bathroom that long, my legs will fall asleep then I have trouble standing up so this magazine is perfect for me!",Good Bathroom Reading,1265241600,,{'Format:': ' Print Magazine'},
2,False,"10 25, 2009",AVF9FV7AMRP5C,B00007AX0N,X. Liu,"ESPN magazine is good for skim reading. If you are looking for in-depth articles that present new ideas then look towards Sports Illustrated. ESPN magazine features many short articles about current, and upcoming events in sports. Most of the content in each issues can be written by a couple of interns, but within each issue are one or two lengthy article that maybe worth reading. Otherwise, this magazine is great to read in the bathroom, or during breakfast. I subscribed ESPN magazine because I wanted a cheap magazine that provided an overview into sports. For those more serious about sports, upgrade and spend the extra money on Sports Illustrated.

Pros
- Cheap
- ESPN Insider

Cons
- Articles lack quality
- Many Ads",Good sports magazine for skim reading,1256428800,,{'Format:': ' Print Magazine'},
5,True,"02 4, 2017",A2TA3YPUH3ESDK,B00007B1AI,Adlihstrange,Love this Magazine - Good Stuff,Good Stuff,1486166400,,{'Format:': ' Print Magazine'},
4,True,"08 9, 2016",A2MOU9Z4B0W8Q4,B00007B10Y,Sam Davis,I have enjoyed READERS DIGEST.  It continues to be relative and informational.,Four Stars,1470700800,,{'Format:': ' Print Magazine'},
5,True,"10 17, 2016",A37BJZ6CY5VT56,B00007B1AI,miro,Great magazine.,Great subscription,1476662400,,{'Format:': ' Print Magazine'},
5,True,"02 14, 2016",A3KX0R80IQHZX5,B00007AXX1,retailtherapist,good read,Five Stars,1455408000,,,
2,False,"08 26, 2008",A3PJZ8TU8FDQ1K,B00007AX0N,Jared Castle,"I've subscribed to ESPN and The Sporting News for a couple years now. When my subscriptions end, I won't be renewing ESPN.

I want detailed sports information, in-depth stories and the kind of details I can't find in my morning copy of USA Today. Instead, ESPN delivers a Maxim-esque version of sports with lots of popular culture reference and clip art. And plenty of ads for gold jewelry, cell phones and men's body spray.

I used to complain more but I've come to realize the magazine is a reflection of SportsCenter -- a show that has devolved into a series of annoying euphemisms for home runs, slam dunks and touchdowns.

Bottom line: If you love SportsCenter, you'll love ESPN magazine. If not, look at the newly-redesigned&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/The-Sporting-News/dp/B00007B1OF/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">The Sporting News</a>&nbsp;or&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Sports-Illustrated/dp/B00005R8BG/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Sports Illustrated</a>.",Sportscenter on Paper: Colorful and fast but offers no depth,1219708800,3.0,{'Format:': ' Print Magazine'},
3,True,"09 16, 2015",A3E90BH4019TC,B00007B1AI,Alvin D Bryan,ok,Three Stars,1442361600,,{'Format:': ' Print Magazine'},
5,True,"12 4, 2015",AGTV1DMRMBRSQ,B00007AXX1,mb,"A horsey friend (adult) loves this mag, so I got it for her.  Straight from her horse's mouth, not mine! mb","A horsey friend (adult) loves this mag, so I ...",1449187200,,,
5,True,"05 18, 2015",A36VOVWL720LJ7,B00007AXX1,Babs,Duaghter loves the mag.,Five Stars,1431907200,,,
5,True,"05 7, 2015",A2T96G1WFBHQUE,B00007B1AI,Amaze,Fun as always.,Five Stars,1430956800,,{'Format:': ' Print Magazine'},
5,True,"01 5, 2015",ACF8JZ2PMXZ1G,B00007B1AI,Amazon Customer,Excellent Value!,Five Stars,1420416000,,{'Format:': ' Print Magazine'},
5,True,"08 27, 2014",A2EP2X24WFLG4I,B00007AXX1,Zebra Girl,A+++ My granddaughter loves this magazine!!!,Five Stars,1409097600,,,
5,True,"04 21, 2016",AU21OR7VRTFHK,B00007B10Y,Nancy S. Jones,I love every article in the Reader's Digests copys.,Five Stars,1461196800,,{'Format:': ' Print Magazine'},
5,True,"10 8, 2011",A3H4XQXJOFRAIL,B00007AXX1,Cotton,"Great magazine for horse tips such as blankets, tack, riding both English & Western. Many of the articles give a good overview but do not go into depth. At least you are told a little bit and do further research for yourself. Not a magazine if you are looking for horse health articles. I love the monthly article they do on a specific breed of horse describing the origins of the breed, historic & modern uses, breed standards, etc. The illustrations are clear and well done including a fold out of the breed of the month.","Lot of info, great illustrations",1318032000,,,
5,True,"09 15, 2011",A3OIE7IE9LTPJG,B00007B1AI,GatorMan,Road and Track is really one of the best Car Magazines still around - if you enjoy keeping up on the latest cars and love that they review the everyday driving cars as well for us that can't afford the thrill cars - thanks!!,Great Price - Great Car Magazine,1316044800,,{'Format:': ' Print Magazine'},
5,True,"03 23, 2016",A1EWCCX0LSRO7J,B00007B10Y,YL,what's to say,Five Stars,1458691200,,{'Format:': ' Print Magazine'},
4,False,"12 15, 2010",A3QMJMTLJC34QC,B00007B1AI,Vincent E. Martin,"Bottom-line: Within its 130 or so glossy pages I have found a home, a resting place from which I can gleam my needed automotive knowledge.

Like a lot of middle-aged men I am a car guy.  I eat and drink--more or less--the elixir of horsepower, torque, RPM's, painted wheels, ergonomic cockpits, and colored sheet metal.  I can recite long lists of carlines and their varying specifications.  At various times in the last five years I have subscribed to and devoured three of the nation's most popular car magazines: Motor Trend, Automobile, and Car & Driver.  But, I recently gave up my subscription to Automobile and received a $5.00 off coupon from Magazines.com via e-mail; I replaced it with ""Road & Track Magazine,"" published monthly by Hachette Filipacchi Media U.S., Inc.

Like most car magazines, ""Road & Track Magazine"" is full of glossy, colorful, pictures and serious well written articles, car comparisons, and long-term road tests, but the magazine has little to distinguish itself from its brethren.  I used to read ""Road & Track Magazine"" back in my twenties, and while the magazine has moved itself smartly into the 21st century, the basic formula that made the magazine fun and informative back in the 1980's remains virtually unchanged.

""Road & Track Magazine"" does an excellent job of covering the national (American) and International car scene. And the reaches far-a-field to bring readers the off-beat, the exotic and the really expensive, but fear not the Chevrolet Volt's, Suzuki Swift's and Toyota Corolla's of the world also find a place inside the glossy pages of ""Road & Track Magazine.""  And the magazine does this is in a format that is easy to follow and extremely inviting.

For instance in the June 2010 issue ""Road & Track Magazine"" featured the previews/road tests of the following cars: Jaguar XJ, Audi R8 Spyder; Chevrolet Corvette ZR1 vs. Nissan GTR vs. Porsche 911 Turbo; plus a long-term test wrap-up of the Acura TL SH-AWD, as well as a features write-up on the Suzuki Swift, Mazda Demio, and Toyota iQ.  Add to these two very well written and equally as comprehensive competition articles: Electric Boogaloo -Tesla vs. Lotus, and Formula 1, Then & Now, and you have receipt for the most useful automobile magazine in the country.

Because of its name ""Road & Track Magazine"" does seem to cover the racing circuit more than it fellows, which would be fine if I followed Formula 1, NASCAR, and notable figures from that world, but I don't so I tend to skip over those articles.

Interspersed between these nuggets of auto knowledge are other articles that deal with esoteric but informative tidbits from the automotive arena.  For instance the same issue that brought us the above mentioned articles offered up an excellent 2-page article on the past, present and future of the spark plug!  Not exactly need to know information, but for anyone with a keen interest in the internal combustion engine--like me--this article hit the spot.

When the final page is turned is ""Road & Track Magazine"" different enough from the other two car periodicals I read to renew my subscription?  In a word: no.  While I certainly enjoy reading the magazines various articles and columns there just isn't enough between the glossy covers to justify renewing the subscription.  I'm just not into the auto racing scene and ""Road & Track Magazine"" is big into Formula 1, NASCAR and other racing related themes.

For raw, general automotive new ""Road & Track Magazine"" is not as good as Motor Trend, Automobile, or Car & Driver.  But with a subscription cost of only $9.97 (or less, over at Magazines.com) per year, you can afford to grab 12 issues and make up your own mind.",The Car Magazine for the Racing Circuit Guy,1292371200,22.0,{'Format:': ' Print Magazine'},
3,False,"02 22, 2016",A1PGC1GEBY9CZU,B00007B10Y,By CJs Pirate,"This review is on the Reader's Digest magazine and not the Amazon subscription or subscription process.

Reader's Digest is probably known to every American who is old enough to think for themselves.  It has gone from a fairly decent magazine which would actually truncate stories to ""fit"" the reading public.  They had plenty of their own bits and pieces including, my favorite, Humor in Uniform, Life in These United States and Laughter is the Best Medicine.  Over the years things change.  First it's less stories and more ""fluff"".  Then it's less stories and fluff and more advertising.  Then it more advertising on top of more advertising.  It's as if print magazines have a death wish.  Yes, we know, it costs to print a magazine.  We also know magazines SHOULD make a reasonable profit.  It's when the profit and bottom line becomes the focal point that problems arise.

I will still read Reader's Digest.  I will no longer subscribe to them.  That went out the window some time ago.  The stories keep me coming back.  The excessive advertising keeps me from staying.","More and More Ads, Less and Less ""Reader's Digest""",1456099200,9.0,{'Format:': ' Print Magazine'},
